,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
25,0.10276868,0.061363705,0.06966632,0.12746142,-0.14448436,0.059540488,-0.026370954,-0.03576231,0.020426475,-0.13146614,0.03959425,-0.002269834,0.0016359078,0.0006021506,-0.01581667,0.063260905,0.037077367,0.075595856,-0.0876709,-0.16803169,-0.008415692,-0.14529093,0.049577016,-0.05207866,0.11587745,0.008790982,-0.060400892,-0.055375285,0.007105247,0.057837784,-0.077927366,-0.069939576,-0.062272545,0.006949564,-0.057545148,0.08979991,-0.08104744,0.09635102,0.054404657,-0.09117049,-0.10863904,0.06411062,0.12963814,0.053323608,0.10949915,0.062119015,-0.0093749575,-0.13424042,0.05234666,0.081619054,0.012745875,-0.0180305,0.09391721,0.06886248,-0.011100668,-0.06072049,-0.10126457,0.03358104,0.08825558,0.10495262,0.021856694,-0.10346769,0.055834755,-0.110277615,0.07112487,-0.13704902,-0.11714397,-0.08672408,-0.068608895,0.056553386,0.025792858,0.09524961,-0.022718564,-0.0065810014,0.029052485,-0.12356671,-0.028034199,0.0719209,0.012542987,0.09459308,-0.07826726,-0.054194998,-0.07652804,-0.0048916526,-0.08640744,-0.038596805,0.0265966,-0.11401527,0.024346242,-0.09522507,0.01818461,0.030197734,-0.012036705,0.1077351,0.045999553,-0.061279844,0.047914356,-0.042348262,-0.09663159,0.09853409,0.0912108,0.025291989,-0.05633038,-0.008973069,0.07342724,-0.016678356,-0.09231573,-0.11351698,0.07699748,0.07550479,0.07966846,0.03062976,-0.08061305,-0.117145225,0.099230394,-0.073206194,-0.008236107,0.12030691,-0.00664324,-0.1343599,0.026896771,-0.11210177,0.12518762,-0.058138672,-0.09428472,-0.117393,0.084340535,-0.12625064,0.07516476,-0.04347025,-0.02541016,-0.03004237,0.00171527,0.011329645,0.08893779,-0.032301493,0.089002825,0.021486728,0.059241604,0.02117031,0.1168439,-0.072317235,0.116367795,0.007930074,-0.060927425,-0.10797309,-0.080106,-0.02094617,0.07450938,0.10808337,-0.0517756,0.09103034,-0.08263646,0.13184837,0.0823932,0.019767096,0.05090526,0.04931829,0.02390493,0.115776524,-0.12632439,0.10287963,0.085282505,-0.11086323,-0.067583874,-0.0026630391,0.06401551,0.039091755,0.026907938,-0.13016592,0.13498019,0.022576733,-0.13838102,-0.11224443,0.109463334,-0.081788585,0.0084128985,0.09196545,-0.008497419,0.058651637,-0.058731772,-0.055502836,-0.058967087,-0.040931083,0.049613196,0.050543252,-0.02010002,0.037780873,0.086950354,-0.023000546,-0.048528377,-0.12719998,0.06871142,-0.057973187,0.058822956,-0.010636551,-0.07722969,-0.14168963,-0.0859579,-0.06032368
26,-0.059713356,0.007009832,0.0993817,0.04352045,-0.12525442,0.096519485,-0.12370291,0.082798995,-0.08652755,0.06004083,0.002944609,0.014898174,0.11173682,-0.012631535,0.058120586,0.056944616,-0.09831993,0.16609521,-0.07381948,0.072831444,-0.11255839,-0.02771946,-0.12509502,0.09651545,0.019471802,-0.079053454,-0.100149915,0.11337034,-0.055650793,0.11265929,0.05379853,0.042350233,-0.03620699,-0.13250811,-0.11665596,0.12451063,-0.004222891,0.12107292,-0.082413934,0.067806736,0.13568275,0.11633329,0.12083425,0.13022223,-0.0025073197,0.06519849,0.1278112,-0.13662103,0.082895905,-0.05706055,-0.061130393,0.084536575,0.065982014,-0.0063492274,-0.007930633,-0.055716254,-0.113359936,-0.094340086,-0.039445184,0.06936717,0.036148056,0.03187857,-0.07449249,-0.021499444,0.0044062976,0.099204585,-0.01141207,0.1071686,0.10123999,-0.0007119693,-0.06429645,-0.047162008,-0.026246578,0.068518996,-0.04162887,-0.04410633,-0.014934045,-0.11992476,-0.08813358,-0.069593705,-0.043535866,0.08095225,0.097681634,0.13248055,0.05038977,0.009091848,-0.08714734,0.05374278,-0.050718535,0.00056615303,-0.04697468,-0.0493471,-0.068989284,-0.04145359,0.13183965,0.12578309,-0.10010954,0.0411104,0.10262948,0.036375128,0.10622587,0.015925689,0.0838661,-0.06753856,-0.034325887,0.037641298,-0.07929545,0.052283637,0.023040412,-0.09008722,-0.04801212,0.02112059,0.13219154,-0.1027999,-0.08916561,0.0702393,0.13328269,-0.029969059,0.039886303,0.054537266,0.06377675,0.067266285,-0.035023097,0.017652983,-0.04099924,0.0009445359,-0.08496223,-0.13198863,0.04832704,-0.0049129594,0.055768184,0.058076378,0.010671835,-0.07025042,-0.08409203,-0.042234752,0.014125979,0.11319656,-0.031498622,-0.13607958,0.046441462,0.053454187,-0.10862109,0.014761489,0.08135435,-0.057078224,-0.008207855,0.0062156217,0.13784054,0.09606499,0.017753094,0.067222096,0.11567712,0.000121806,0.024376826,-0.04479224,0.06468811,0.08946126,0.0135376705,-0.013208201,-0.0699102,-0.01569566,-0.1128127,0.08061424,0.12492007,0.122964464,0.06367395,0.011919632,0.1115521,0.09943825,-0.122695975,-0.112254925,0.00044723964,0.05662367,0.05655783,-0.04531707,0.0056021297,0.05096962,-0.022770483,-0.12450773,-0.0092804255,-0.12309898,0.08923833,0.108622484,0.008206079,-0.05112368,0.04934018,0.08409887,-0.1324617,-0.00061095634,-0.116309054,0.053376734,-0.0773339,-0.06630564,0.054131616,0.07574747,-0.042717706,-0.13028651,0.043702107,0.019140748
27,-0.04651232,-0.06970025,0.13846481,0.117649674,-0.11390276,-0.05614423,0.11841674,-0.13116753,0.005625725,0.019369576,0.06820793,-0.115817316,0.040816825,-0.10137014,0.07381033,0.12703638,0.08671893,-0.03850117,0.11883226,0.097974345,0.04614028,0.09099738,0.03868828,0.03796315,-0.030014776,-0.03709358,-0.07548866,-0.12569922,-0.052962076,0.14259881,-0.051605713,-0.023328198,0.052883238,0.013717341,0.033453103,-0.00200899,0.07755051,-0.09256327,-0.026883949,-0.07038749,0.036914043,0.041859444,0.12603036,0.1173053,0.012444971,-0.10039984,-0.11224489,0.040754702,-0.04888141,-0.00077502447,0.09678444,-0.055618558,-0.0628696,0.04663322,0.070098996,0.009433371,-0.13309722,0.00235281,0.13262792,0.07284709,-0.13627926,-0.14236774,-0.08857654,-0.00052380405,0.098647214,-0.08093612,0.0069551845,-0.12544958,0.04869492,-0.014275936,-0.13118301,0.049028307,0.1180807,0.07290088,-0.1176843,-0.008652023,-0.04592894,-0.04278158,0.053308953,0.10097768,0.004506245,-0.12458483,0.0012685206,-0.07531518,-0.05974208,0.120718785,-0.020276714,0.13579212,0.06115596,-0.13883099,-0.075345084,0.06504679,-0.10592101,0.05568569,0.06151126,-0.05901968,-0.060514625,-0.05317286,0.036647648,0.016136238,-0.12396691,0.029147029,0.10079883,-0.0802503,0.1005835,-0.10894724,0.10563658,0.10849698,-0.14101645,-0.11093076,0.05392982,0.06316639,0.024881683,-0.14800192,-0.02263405,-0.11061849,0.070125856,-0.00828487,-0.068293765,0.1496493,-0.03624784,-0.11053618,-0.10944824,-0.13943173,0.10608726,-0.0625932,0.04292307,-0.060522515,-0.05287567,-0.05866563,0.09381455,-0.09915888,0.100435615,0.07015879,-0.049477123,-0.0161983,-0.068558365,-0.0061177006,-0.078143366,-0.10924539,0.039139837,0.04491972,0.0962924,-0.10715786,-0.06849686,0.005181046,-0.0024192077,-0.11213419,0.09723706,0.039557684,-0.008758679,-0.027211184,-0.10359794,0.045659274,-0.12826502,-0.04497101,-0.0834296,0.011856825,0.06650434,0.11173067,-0.12151424,-0.104966395,-0.10813616,0.03994716,-0.04623008,0.12092674,-0.11936483,-0.07697694,-0.009707585,0.09156059,-0.10287122,-0.06485765,0.0841772,0.089696266,-0.068410054,0.0067933104,-0.040789906,0.07826287,-0.12675743,0.10613796,0.05255039,-0.029157046,-0.0011998278,0.101241454,-0.106047854,-0.11669422,0.10730047,-0.015906468,0.05141232,0.075263456,-0.10609053,-0.08850228,0.0087752305,0.054263107,-0.06917009,-0.011306646,0.056287777,0.04235235,0.029064953,0.0064903204
28,-0.038852427,-0.0686273,0.10962838,-0.03510062,-0.15754841,-0.0049000606,0.101370715,-0.13646467,0.11496757,0.12983921,-0.10054023,-0.15209334,0.021389954,0.076857276,-0.114681125,0.13290669,0.05130146,-0.037827134,-0.07752607,0.015090542,0.034425683,-0.12960432,-0.013018018,-0.057817806,0.07479618,-0.08382039,-0.0029637276,0.037183598,-0.046440452,0.06906089,0.08157022,0.14196014,-0.070608355,-0.09680407,-0.07572584,0.12396385,0.11449582,0.11373887,-0.033782355,-0.11677453,0.03568829,0.10166259,0.114385664,0.011733932,0.0128486175,0.010008636,-0.16672784,-0.06803825,0.02962484,0.0147298,-0.09259959,-0.071044356,0.0580589,0.014812615,-0.06941691,-0.11725937,-0.08460415,0.07130301,0.08611811,0.07751005,0.044084825,-0.07287672,0.0054433867,0.079334386,-0.115765296,0.02736189,0.008539197,0.06706906,-0.13015851,-0.105464265,-0.05823528,0.0752226,0.10683868,-0.0013774814,-0.110102735,0.07426103,-0.12695092,0.014911033,0.016237954,-0.1149977,-0.095424466,0.12770389,0.0012989959,-0.051222365,-0.092675716,0.022901619,-0.100884356,0.010014194,-0.07840689,-0.08473596,0.052561227,0.0061071482,0.034601074,0.057178777,0.092218995,0.0014471543,-0.015762724,-0.015746674,0.048317317,0.07852878,-0.11260563,0.07442588,0.082663074,-0.0730535,-0.086459674,-0.11059202,0.02213564,0.089426965,0.07342358,0.09492226,-0.07222182,-0.060454447,0.030632852,-0.045287345,-0.09957817,-0.1399838,-0.06905853,0.122444235,0.03820164,0.10293303,-0.034737293,0.004338614,0.026464384,-0.11736757,-0.029910441,-0.057363417,-0.1114023,0.13295479,-0.13701807,-0.05662583,-0.01104572,-0.039002884,-0.0752142,0.058506794,-0.11175341,0.12019268,0.10725458,-0.082245044,-0.06814415,-0.060933273,-0.036792908,-0.11619304,0.042532317,-0.06821251,-0.013568166,0.041175384,-0.067521855,-0.14683919,0.03207149,0.10962136,-0.07078358,0.13297147,0.05060649,0.08712932,-0.022555701,0.13732444,-0.10599194,-0.046481527,0.07766534,0.07862416,-0.038030036,0.09567521,-0.13696086,-0.007372817,-0.096935846,-0.04697978,0.0072237183,-0.13466616,0.038135417,-0.11263266,0.014523488,-0.109179094,0.12344483,0.1276238,-0.099930555,-0.0039401883,0.0026057623,-0.027323436,-0.03242167,-0.009125791,0.017656785,0.0605389,-0.020051667,0.06375058,0.1208751,-0.09618096,-0.06622229,0.053142887,-0.050142217,-0.106508195,-0.0043416824,-0.13883138,-0.12392227,0.06301642,-0.07025974,-0.14650093,-0.07444687,0.104698904,-0.008438215,0.09932819
29,0.09181843,0.12293931,-0.050338957,0.033796124,-0.060373865,-0.00049449154,0.05678548,0.0085211,0.03046764,0.09441973,0.007167135,-0.06358095,-0.09833884,0.108853064,-0.044328228,-0.1531523,-0.03591027,-0.06370424,0.11722099,0.05200697,-0.03721015,0.033540335,-0.0149727585,-0.14339691,0.034827676,-0.11556589,0.075032495,0.019129809,0.07665861,-0.080836244,0.016200589,0.026265135,-0.013338357,0.08838632,-0.025517555,-0.13769707,-0.0101139825,-0.01228013,-0.0050031254,-0.08578778,-0.109891675,0.1331216,-0.028118648,0.028930545,-0.124385014,0.08371906,-0.07512623,0.061808158,0.02159096,0.012515825,0.06533281,0.11619779,0.12822579,0.09212365,0.120675616,0.062219977,0.10721558,0.14362209,0.13758121,0.02070958,0.11862331,-0.068393365,-0.025594233,-0.06825882,0.103649005,0.016985523,0.093778476,-0.074739374,0.01484364,0.06610016,-0.12840326,-0.013847131,0.07895849,0.03456829,0.10573589,0.052681815,-0.044417832,0.09008737,-0.063366815,-0.024896484,-0.114815615,0.1017453,-0.036269277,0.104220405,-0.043116115,-0.08712847,-0.010506684,-0.035277203,0.0020894867,0.12507981,-0.0442042,-0.0033980834,0.13935572,-0.091418155,-0.0541009,0.035740428,0.11150358,0.054265507,-0.00933003,0.0121591445,0.0886501,-0.111390695,-0.12953547,0.027480409,-0.077815145,0.011671673,-0.14036207,-0.1321545,-0.028344456,-0.088655055,-0.07011403,0.03307988,0.056855205,-0.11756686,-0.015299495,0.059189107,0.07180077,-0.078774706,-0.09837435,0.121121585,0.13404387,0.050258048,-0.02026938,0.083650365,0.0017845156,0.06515684,-0.0883355,-0.013256879,-0.116210416,-0.031667523,0.12502547,-0.016986283,0.1440685,0.08637969,0.11128928,0.10499519,0.05105346,-0.08804982,0.026751008,0.009108941,-0.05213102,0.08704158,0.08070869,-0.06816237,0.04153664,0.06416431,0.004769025,0.11466173,0.057212148,0.032731064,0.04360297,0.087994166,0.071181156,-0.09784471,0.016538553,0.09232984,0.09068805,0.031285476,0.072306655,-0.12764893,-0.10357008,0.12734233,0.027428947,-0.013207745,0.08305203,-0.024237677,-0.1294025,-0.08510808,0.13104305,0.035611637,0.030411527,-0.05698675,0.014386516,-0.071697034,0.046936207,-0.061425984,0.033646703,0.11474164,0.037618633,-0.09900612,-0.13537394,-0.11468485,0.12000527,-0.11321862,-0.117264375,-0.02662749,-0.12085549,-0.08587303,-0.023719953,-0.09233587,-0.066140294,0.04578276,0.00017405041,0.12937613,0.07519297,0.07198662,0.018815603,-0.06682997,0.07652991,0.041797996
30,0.15020083,0.11405604,0.09434459,-0.051853072,-0.042695634,-0.037023574,0.08047472,0.11418422,0.13124625,-0.051512796,0.088575974,-0.104020886,0.08244396,0.08705589,0.04190078,-0.09725668,0.11705456,0.016909199,-0.008515583,0.133195,0.04428436,0.110858366,0.018197784,0.011183183,-0.15214202,0.029858146,0.12424585,0.052239772,0.15519498,0.09321321,-0.0403621,0.051895283,-0.09233301,0.09545222,0.12929167,0.06755166,0.084380604,-0.116687156,0.06775011,0.003454665,-0.04232018,0.017433783,-0.0063123745,0.098502,-0.1004186,0.028899712,0.09261531,-0.1310946,0.11370043,-0.062576704,-0.044488356,-0.05106637,0.030586118,-0.048058495,0.13927552,0.016522199,-0.11929151,-0.07757566,-0.07489936,0.12392206,-0.087911755,-0.07596564,-0.12122642,0.071509235,-0.06922436,-0.068824746,-0.011629311,0.03900235,0.1231866,0.12041923,0.008442937,0.04430855,-0.05509298,-0.13817224,0.10699487,0.08316141,0.017216671,-0.050126344,0.05292566,0.03167494,0.02519785,0.10515467,0.031021042,0.09716965,0.14004828,0.0808607,0.11430369,0.07284348,-0.12954071,0.0399695,0.039630014,0.017565131,0.0012627498,-0.08037387,-0.07979482,-0.077966124,0.14288701,-0.051362403,-0.06420541,0.050632674,0.044587303,-0.11175354,-0.003594916,-0.11939488,-0.117502876,-0.081373595,-0.119547136,-0.13261549,0.023847792,0.061831273,-0.13065857,-0.018146079,0.16849488,0.036833048,-0.028695436,-0.13332786,0.04426645,-0.11954373,-0.032235846,-0.10796486,-0.088426225,-0.02117514,0.023941506,-0.065942235,-0.073011726,-0.018216027,-0.05961343,-0.057873312,0.14075287,-0.10163838,0.14904858,0.09544291,-0.026750421,-0.12829764,-0.051030695,0.073269755,0.06609024,-0.001854962,-0.07364351,0.16026887,-0.00011488257,0.031619806,0.09404811,0.029762207,0.02543377,-0.10336845,0.0119405445,-0.066445984,-0.10443568,-0.053081553,0.017439267,-0.13220927,0.045294818,-0.006203368,0.040160235,-0.13373505,0.13481128,-0.12935315,0.117651574,0.024261907,0.06930591,0.04038703,0.05119928,-0.026878754,0.11648702,0.034107227,-0.07112801,0.08362645,0.081327856,-0.0126921125,0.122225806,-0.06945281,0.03353175,-0.021248315,0.057363033,0.06948999,0.0021045792,-0.06411082,0.097454004,0.081540145,-0.10676355,-0.12275119,0.10764161,0.0055658026,-0.09120066,0.057264205,0.103625834,0.06748191,-0.12373769,0.010097646,-0.08594097,-0.08669188,-0.055553664,-0.09212312,-0.001543779,-0.012083499,-0.05029362,-0.10723909,-0.02718048,-0.049509708
31,0.116168864,-0.12386444,-0.13023089,-0.008254018,-0.08357403,0.0712169,-0.038064435,0.15521748,0.04551759,-0.07472354,-0.0085824495,0.066700004,0.042254437,0.07949588,0.106244944,0.09676253,0.06280849,-0.10343274,-0.015381358,-0.11849706,0.10569045,-0.08230559,0.130566,-0.10587081,0.010518069,-0.0040967534,-0.07815932,-0.014341872,0.036469392,-0.03512978,0.13518701,-0.077889495,0.107763946,0.05154909,0.060093146,0.04769492,-0.10815217,0.057658985,0.048055105,0.11941758,0.022305561,-0.10214544,0.05180838,-0.123539336,0.11088492,0.0037642487,-0.107973404,0.06145506,-0.13199514,0.06504607,0.056369122,-0.10346313,0.10450176,-0.011561477,-0.06700847,-0.11667913,-0.13970634,-0.07609534,0.061981287,0.106353395,-0.1368912,-0.07572524,0.14483948,-0.056944583,0.07623263,-0.1186293,-0.018205717,-0.0020954453,-0.07108142,0.02291755,0.035118304,-0.09150346,-0.10367969,0.13175677,-0.013673939,-0.13410379,0.08295543,-0.027227677,0.08491174,0.0025732315,-0.12025409,0.06282766,0.08232486,-0.01795199,-0.09887013,0.0369451,-0.035449192,0.13659588,-0.10948561,-0.054810528,-0.038042966,-0.019415846,0.096647605,0.03837982,0.11616168,-0.06335534,0.010031357,-0.017257724,-0.059308443,-0.12530404,0.14087264,-0.06096037,-0.12705411,-0.135302,0.12007708,-0.073261626,-0.06903348,-0.13330379,0.061660603,-0.036045156,-0.07106878,-0.042879,0.088246934,-0.10329133,0.07206238,-0.12148793,-0.09093409,0.023450175,-0.08871198,-0.12548345,0.02436524,-0.012824533,0.08614167,0.10927108,-0.10935432,-0.05540817,0.040586036,-0.043971736,0.011321962,0.003203865,0.12454028,-0.05403845,0.045355663,0.05701858,0.075841844,0.13590784,0.044498686,-0.12151345,0.10112669,0.0018210594,-0.06019808,-0.049736578,0.04156078,-0.10840697,0.0048589846,0.01665371,-0.09508871,-0.10117708,-0.062284786,0.07679292,-0.021684159,-0.022781165,-0.097792625,0.13807423,0.033719603,0.13408312,-0.014630571,-0.060734354,-0.10158533,-0.07743957,0.124696285,0.16826458,-0.03606535,0.07413062,0.06643615,0.051472317,0.12637421,-0.04032274,0.13563253,-0.10337344,0.03887077,-0.06816554,0.11574452,-0.11365039,0.010422335,-0.08537263,-0.038504083,0.050998997,0.065078504,0.015043025,0.03417119,-0.076935664,-0.139503,0.11108521,0.11255442,-0.014519791,0.048901975,0.13108924,-0.13116275,0.13736027,-0.050786473,0.089951724,0.008596879,-0.046958763,0.002391766,0.093187734,-0.11223489,0.06286278,-0.063339725,0.004413163
32,0.14033808,0.050255045,-0.056547876,0.13454492,-0.09905408,0.11156222,0.07378092,0.03294551,-0.052615464,0.047452148,0.14169398,-0.052440856,0.08710393,-0.082324475,-0.067412615,-0.05968554,1.4566965e-05,0.05577248,0.021086857,0.0041845646,-0.121251166,0.054164335,-0.047425788,0.10718144,0.039678525,0.007580533,-0.037912637,0.115894005,-0.029746084,-0.025831271,-0.046473086,0.0013910421,0.020453997,-0.09670029,0.11244342,-0.014433762,-0.07222275,-0.0023799725,0.17212756,-0.0032175854,-0.023681061,0.038463794,0.11790455,-0.13094188,0.056557585,-0.0993613,0.16547544,-0.12244206,0.08183013,-0.07965049,0.07073839,0.07782928,0.048990965,0.12198472,-0.13349651,0.020652631,0.062462974,-0.0766222,0.02444375,0.031680968,-0.12488187,-0.096434966,-0.050963573,0.060444836,0.07912523,-0.10098585,-0.10101934,0.05751507,0.051428586,0.037887227,-0.09735551,0.13481885,0.024379525,-0.08528781,0.12252692,-0.0604914,0.008084475,0.100127265,-0.010555247,-0.022781488,-0.08638115,-0.005865514,-0.102565594,-0.07919181,-0.08815306,-0.12701994,-0.11244776,0.0048043206,0.19384462,0.04551885,0.051513914,-0.016586075,0.06930606,-0.10435848,0.047313485,-0.10184457,0.10527427,0.023807665,0.052864034,-0.037166145,-0.05215631,0.058842648,0.06272295,0.047240525,0.052907664,0.104040295,0.030128371,-0.07473594,0.028600829,0.021449575,0.063134894,-0.030291056,-0.08137537,0.08309678,-0.07327102,-0.22123021,0.050226025,0.11850955,-0.12968144,0.009749627,0.015427437,-0.008144499,0.028950531,0.08638257,0.040439617,0.098620094,0.016053263,-0.058390915,-0.09259042,-0.10026377,0.029018028,-0.10589476,-0.08762885,0.101968504,-0.097501695,0.11781865,0.09452314,-0.028936503,-0.042702824,-0.07180583,-0.15487775,0.0830857,0.053404577,0.0036872448,-0.11340221,0.07275221,0.07680155,0.005303742,0.077396974,-0.05119222,0.08145774,-0.078872174,0.0010432586,-0.0061123795,-0.066901304,0.03224657,-0.0795803,0.011904183,0.037831165,-0.064924784,-0.0056193643,-0.085754365,-0.04436622,-0.055346552,0.08700827,0.050136212,-0.12897742,0.0022791768,-0.034290653,0.05309465,-0.038877185,0.117083594,0.030767184,-0.116285495,0.05404722,-0.12621023,0.12060052,0.019889558,-0.02972047,0.0992811,-0.10369955,-0.03395211,-0.06649519,-0.06723431,-0.08915781,-0.015315386,-0.1355956,0.055803288,0.12389837,-0.1340667,0.081846036,0.08725363,0.037017927,0.094966665,-0.02085673,0.0995405,-0.08596687,-0.062888086,-0.14361033,0.16870303
33,-0.037591983,-0.12859,-0.12553482,0.13068035,0.066868104,0.050031733,-0.10822171,-0.0015859456,-0.086703196,0.10914762,-0.057468757,-0.0071049365,0.021268845,-0.032901708,0.019772429,0.08594655,-0.066053346,-0.0990916,-0.063251674,-0.053313524,0.12068697,0.018699324,-0.052140895,0.1455679,0.12572396,0.12834543,0.042246293,0.00015285294,-0.07282861,0.005860372,0.11173517,0.065102,0.074392445,-0.110121034,0.12685691,0.06976681,0.06308369,0.09122542,0.1365395,-0.12361011,0.011907942,-0.108743414,-0.111251354,-0.030407613,-0.058452617,-0.15258864,-0.02667591,0.1188099,0.12754673,-0.09262849,0.09237964,-0.016476337,0.009423265,-0.09180939,-0.009778588,0.012953051,-0.09595458,-0.08626414,0.09960498,0.10291293,0.107259154,-0.12812568,0.08990066,-0.0589131,-0.12032451,-0.08845584,-0.042324964,0.07070003,0.11849482,0.05809011,0.06689068,-0.13473612,0.036111537,0.014283449,0.08064097,-0.01308963,0.10685231,0.02536487,-0.096176356,0.040002786,0.019865384,-0.03978049,-0.039517254,-0.032483805,0.11308047,-0.037124,-0.038926225,-0.093413666,-0.056362245,0.123621106,0.11021135,0.12512718,0.00992743,-0.06481361,0.067833334,-0.14848317,0.040412992,-0.09871368,-0.0932031,0.05098735,0.0042839954,-0.10403763,-0.03024766,0.12781009,-0.061940674,0.07770594,0.06575321,-0.08933357,0.035972834,-0.056845095,0.050615326,0.025111066,0.022176232,0.10873692,0.08219594,0.0590261,0.031830728,0.016420005,0.12064463,-0.021856755,-0.01600963,-0.09124447,0.10599372,0.041824844,-0.13948365,0.028405333,-0.0070887017,-0.075507574,-0.0520893,0.11900964,0.023710504,-0.06341381,-0.053742666,-0.035850912,0.14076391,-0.0535186,-0.017944016,0.12869246,-0.13568765,-0.014548465,0.09527939,-0.05284769,-0.068172276,0.123231605,-0.014856242,0.03266439,-0.082218125,0.12002682,-0.06262481,-0.11547822,0.08890762,-0.020188317,-0.022397513,-0.07255897,0.014586313,-0.06703643,0.108610824,-0.07952356,0.068550535,-0.020618968,0.060654223,-0.06505507,0.050148647,-0.100440755,0.123956315,-0.035536997,0.101245746,0.055973925,-0.022427928,-0.08044609,0.042237997,-0.11532445,0.08605987,-0.06785372,-0.112985,0.08864428,-0.08476418,0.079076946,-0.017636511,-0.11497744,0.011139352,-0.020622827,0.039566536,0.039991684,-0.017190514,0.05248066,0.06840905,0.11028417,0.08358892,-0.124362975,0.00036697995,0.0043660565,-0.018754033,0.06312598,-0.018475244,0.04047566,-0.008538317,0.0014258376,-0.006081098,0.124435484
34,-0.10524924,-0.03192942,0.10953107,-0.023487352,-0.119786836,-0.11169688,0.00084535364,0.046758253,0.015595957,-0.038055543,-0.032579646,0.06272441,-0.023912078,-0.013724164,-0.07399635,-0.005697682,-0.10151364,0.063687176,0.062213656,0.073061846,0.025859902,0.06497355,0.046970338,0.06259749,0.017062748,-0.08806397,0.044889364,0.062866226,0.12193383,-0.10312518,0.06199736,0.06822723,-0.09826821,-0.0644534,-0.1243033,-0.046827793,-0.108683854,0.101302296,-0.11088644,-0.072503306,-0.07624612,-0.15384488,0.10046166,0.024649095,0.024254885,0.10712476,0.05377861,0.034453787,-0.08726204,0.06171005,-0.10014291,-0.063521676,0.052087035,-0.01122467,0.12088558,0.10665801,0.073724926,0.099751465,0.036730416,-0.10418216,0.0024609256,-0.003675954,0.02260761,0.054957148,0.061571475,-0.015786333,0.050403677,-0.06828814,-0.04991211,-0.03392387,-0.005546551,-0.07079157,0.015655713,0.05501607,-0.037064303,-0.0989941,-0.01981369,0.09648519,-0.0607755,-0.08525992,0.07584771,-0.13058655,0.08246899,-0.14853135,-0.0172952,-0.12054858,-0.1583879,-0.008971199,0.09391628,-0.026090771,0.0743746,0.010520674,-0.10188272,0.08654479,-0.015450372,0.0031138933,0.0076508406,0.085285425,-0.14989477,-0.057762306,-0.102607906,-0.03616898,0.13429573,0.022359943,0.08725911,-0.006368388,-0.095172524,-0.10511644,0.005084495,0.11773861,-0.11634481,-0.005091857,-0.036740325,-0.03150465,0.052508026,-0.07662484,0.0108373165,0.056136478,-0.021677565,0.09390657,-0.055895753,-0.059954554,0.12144699,0.11358445,0.1334817,-0.105427645,0.10482235,0.035183262,0.02355345,0.0046131983,-0.033962008,0.099724844,0.055716563,0.04565183,0.10316949,0.06873126,0.0328031,-0.06434539,0.12901402,-0.03519787,-0.017255766,0.06392481,0.10637251,0.13759579,-0.108013764,-0.018238747,-0.095478326,-0.11568755,-0.09290712,-0.033805523,-0.075373344,-0.06906359,0.08780209,-0.03773729,0.05381073,0.095478415,0.03003142,0.11225045,0.039249312,0.017695636,0.0895629,0.014733727,0.04955149,-0.041395918,0.08254282,0.07258568,-0.061068382,-0.08179789,0.05282199,-0.04749029,-0.09583525,-0.012508375,-0.10108515,0.10716115,-0.10372535,0.044119753,0.046688844,0.1265249,-0.125536,0.04168299,-0.11325091,-0.0073414277,0.06338917,-0.05411792,0.08242926,0.03378405,-0.13712406,-0.13237402,0.04284805,0.041038595,0.04055143,0.026521396,0.109816104,0.04100352,-0.10499314,-0.05387323,0.008928737,0.101873904,0.09350689,0.0050423355
